letter_id,sentence,language,sentence_id
LTR-042,"Le Prêtre demande au Prétendu s'il consent d'épouser cette personne, fût-elle sourde, fût-elle aveugle ; ce sont ses propres termes.",fr,4414
LTR-042,"Si-tôt qu'il a répondu, oui, les parens & amis des deux côtés la conduisent chez lui en dansant & chantant.",fr,4415
LTR-042,"Lorsqu'elle y est arrivée, on la fait placer sur un coussin, dans le coin du Sopha : mais personne ne leve son voile ; son mari même n'en a pas la liberté.",fr,4416
LTR-042,"Il y a quelque chose de si extraordinaire dans un tel usage, que je n'y ajouterois pas foi, si cette vérité ne m'avoit été attestée.",fr,4417
LTR-042,"par plusieurs Arméniens, entr'autres par un jeune homme, qui me dit, en pleurant, que sa mere l'avoit promis à une fille qu'il devoit épouser de cette maniere.",fr,4418
LTR-042,"Mais il m'assura qu'il mourroit plutôt que de se soumettre à cette tyrannie, parce qu'il étoit persuadé que celle qu'on lui destinoit avoit toutes les difformités imaginables.",fr,4419
LTR-042,Il me semble vous voir frémir d'horreur en lisant cette relation.,fr,4420
LTR-042,Je crois que je ne peux finir ma Lettre par une histoire plus surprenante.,fr,4421
LTR-042,"Je puis vous assurer qu'elle est aussi véritable, qu'il l'est que je suis, ma très-chere Soeur, votre, &c.",fr,4422
LTR-043,J'AI reçu de vos nouvelles avec beaucoup de plaisir.,fr,4423
LTR-043,"Vos savantes questions ont flaté ma vanité, qui, comme vous savez, est la passion dominante des hommes.",fr,4424
LTR-043,"Je ne suis, cependant, pas en état de vous répondre : quand je saurois autant de Mathématiques qu'Euclides même, il me faudroit séjourner un siecle dans ce pays pour faire de justes observations sur l'air & les vapeurs.",fr,4425
LTR-043,"Mais je n'y ai pas encore passé un an entier, & je dois bientôt le quitter.",fr,4426
LTR-043,Je suis destinée à être errante : vous en serez surpris ; mais personne ne peut l'être autant que moi.,fr,4427
LTR-043,"Vous ne manquerez pas de m'accuser de paresse ou de stupidité, peut-être de tous les deux ensemble, en voyant que je suis sur le point de quitter Constantinople, & que je ne vous fais aucun détail sur la Porte Ottomane.",fr,4428
LTR-043,"Je vous réponds à cela, qu'il suffit de jetter les yeux sur le Chevalier Paul Ricaut; on y en trouve d'assez justes sur les Vizirs, les Beglerbis; sur le Gouvernement civil & spirituel, & sur les Officiers du Serrail ; il est facile de se procurer des Mémoires assez exacts à ce sujet.",fr,4429
LTR-043,"Il y a cependant des Historiens, Dieu fait ....",fr,4430
LTR-043,"Mais chacun a la liberté d'écrire ses propres remarques; d'ailleurs les usages d'un Peuple peuvent changer, & il peut y en avoir quelques-uns qui échappent aux Observations d'un Voyageur.",fr,4431
LTR-043,"Il n'en est pas de même des Gouvernemens; je ne vous en parlerai point, parce que je ne pourrois vous en dire rien de nouveau.",fr,4432
LTR-043,"Je passerai aussi sous silence l'Arcenal & les sept Tours : je vous ai déja parlé des Mosquées ; je vous ai fait même la description d'une des plus considérables : mais je ne puis m'empêcher de relever une erreur qui est dans Gemelli ; c'est cependant, de tous les Voyageurs, celui dont je fais le plus de cas.",fr,4433
LTR-043,Il dit qu'on ne trouve aucuns vestiges de Calcédoine : il se trompe ; je m'y transportai hier.,fr,4434
LTR-043,"Pour y arriver, je pris une galère dans laquelle je traversai un bras de mer très-étroit qui est entre Constantinople & cette Ville.",fr,4435
LTR-043,Calcédoine est encore fort grande & contient plusieurs Mosquées.,fr,4436
LTR-043,"Les Chrétiens lui ont conservé son ancien nom, & les Turcs lui en donnent un que j'ai déjà oublié ; mais ce n'est qu'une corruption du même.",fr,4437
LTR-043,"Je suis persuadée que cette erreur vient de son guide, & que son peu de séjour dans ce pays l'a empêché de la rectifier ; car j'ai plusieurs preuves de son exactitude.",fr,4438
LTR-043,"Rien n'est plus agréable que le canal qui est entre Constantinople & Calcédoine : les Turcs ont fait bâtir des maisons de campagne sur les bords, où ils ont de très-beaux points de vue, tant en Asie qu'en Europe.",fr,4439
LTR-043,"On y voit plus de cent palais magnifiques, qui sont tous à côté les uns des autres.",fr,4440
LTR-043,"Comme la Fortune est encore plus inconstante ici qu'ailleurs, il arrive très-souvent que les héritiers d'un Bacha à trois queues ne sont pas en état d'entretenir la maison qu'il leur a laissée ; voilà pourquoi l'on n'est pas long-tems sans voir tomber les plus beaux Palais de Turquie en ruine.",fr,4441
LTR-043,"J'allai voir celui du dernier Grand-Vizir qui fut tué à Peter-Waradin : il avoit été conf- truit pour recevoir sa Royale Epouse, fille du Sultan régnant ; mais il ne vécut pas assez pour avoir cet honneur.",fr,4442
LTR-043,"J'ai envie de vous en faire la description ; mais je n'ose, parce que je crains de ne pouvoir, malgré mes efforts, vous en donner une juste idée.",fr,4443
LTR-043,"Il est sur le bord du canal, & dans une des plus agréables situations qu'on puisse trouver.",fr,4444
LTR-043,"Une montagne couverte d'un bois, le domine : son étendue est immense ; le Concierge m'a dit qu'il y avoit plus de huit cents chambres ; je ne puis assurer que cette quantité y soit ; je ne les ai pas comptées : tout ce que je peux dire, c'est que le nombre en est prodigieux : elles sont toutes décorées avec la plus grande magnificence.",fr,4445
LTR-043,"Le marbre, la dorure, & les peintures les plus fines y sont prodigués.",fr,4446
LTR-043,Le vitrage des fenêtres est du plus beau crystal d'Angleterre.,fr,4447
LTR-043,"On y voit enfin toute la magnificence & la somptuosité que pourroit offrir le palais d'un jeune ambitieux, plongé dans le luxe, & qui auroit à sa disposition toutes les richesses d'un vaste & puissant Empire : mais rien ne m'a fait plus de plaisir que les appartemens des bains.",fr,4448
LTR-043,"Il y en a deux qui répondent l'un à l'autre, & qui font bâtis exactement de la même maniere.",fr,4449
LTR-043,"Les bains, les fontaines & le pavé font tout de marbre blanc, les plafonds dorés & les murailles couvertes de porcelaine du Japon.",fr,4450
LTR-043,"Près de ces appartemens il y a deux salles, dont la plus élevée forme une estrade, aux quatre coins de laquelle on voit sortir du plafond, des eaux qui tombent par cascades dans des coquilles de marbre blanc, & se réunissent au bas dans un large bassin, entouré de petits tuyaux qui forment des jets de la hauteur de l'appartement.",fr,4451
LTR-043,"Les mu- railles sont en forme de treillis, autour desquelles sont plantés en-dehors, des chevre-feuilles & des vignes qui forment une tapisserie de verdure, & donnent de l'ombrage à ces délicieux appartemens.",fr,4452
LTR-043,"Je pourrois vous conduire dans les autres, qui seroient tous dignes de votre curiosité : mais il est plus difficile de donner la description des palais Turcs que de tous les autres, parce qu'ils sont, en général, très-irrégulièrement bâtis.",fr,4453
LTR-043,"Il n'y a ni façade, ni ailes ; & quoique cette irrégularité soit agréable à la vûe, elle est inintelligible dans la narration.",fr,4454
LTR-043,"J'ajouterai seulement que la Chambre destinée au Grand-Seigneur, quand il vient voir sa fille, est toute lambrissée de nacre de perle, & parsemée d'émeraudes en forme de clous, On y trouve plusieurs autres appartemens dont les murailles sont marquetées quetées en nacre de perle, en bois d'olivier ; quelques-unes le font en porcelaine du Japon.",fr,4455
LTR-043,"Il y a un grand nombre de galeries qui font toutes très-vastes : on y voit des pots de fleurs, des vases de porcelaine remplis de fruits de différentes espèces : le tout est en plâtre ; mais la peinture est si fine, les couleurs sont si vives, qu'on n'imagineroit jamais que c'est l'ouvrage de l'art.",fr,4456
LTR-043,"Les jardins répondent à la magnificence du Palais : il y a des cabinets de verdure, des arbres, des fontaines, le tout dans une agréable confusion : il y manque cependant des statues.",fr,4457
LTR-043,Voyez à présent si cette Nation est aussi barbare que nous le croyons.,fr,4458
LTR-043,"De ce que le goût des Turcs est différent du nôtre, s'en suit-il de-là qu'il soit mauvais ?",fr,4459
LTR-043,"Pour moi, je crois qu'ils savent tirer parti de la vie.",fr,4460
LTR-043,"Ils la passent dans la Musique, dans les jardins, dans le vin & la bonne chere, tandis que nous nous cassons la tête pour découvrir quelque systême de politique, ou à étudier quelque science que nous n'approfondirons jamais, ou que nous ne pourrons jamais persuader à personne d'estimer, quand même nous y réussirions.",fr,4461
LTR-043,"Il est certain qu'il n'y a de plaisirs réels que ceux des sens : la réputation & les éloges sont au-dessous de leur prix ; pour les obtenir, il en coûte le tems & la santé : il arrive souvent même que la mort ou la vieillesse surprennent avant qu'on ait recueilli le fruit de ses travaux.",fr,4462
LTR-043,"La vie de l'homme est si courte, qu'il ne doit songer qu'à rendre le présent agréable.",fr,4463
LTR-043,"Je n'ose pousser mes réflexions plus loin ; je crains même qu'elles ne l'ayent été trop ; mais mon cœur vous est si connu, que je crois devoir me rassurer, & je n'attends point de vous ces insipides plaisanteries, que d'autres ne manqueroient pas de faire en pareille occasion.",fr,4464
LTR-043,"Vous savez que je n'ai jamais confondu le plaisir avec le vice, comme font les gens dépourvus de jugement.",fr,4465
LTR-043,Je veux vous faire rire en finissant ma Lettre.,fr,4466
LTR-043,"J'aimerois mieux être un riche Effendi avec son ignorance, qu'Isaac Neuton avec toute sa science.",fr,4467
LTR-043,"Je suis, &c.",fr,4468
LTR-044,"J'Ai quitté Constantinople le 6. du mois dernier, & je n'ai trouvé jusqu'à présent aucune occasion pour vous faire tenir ma Lettre : j'en étois fâchée ; parce que je desirois, de tout mon cœur, de partager avec quelqu'un le plaisir que j'ai goûté dans ma route.",fr,4469
LTR-044,"J'ai parcouru la plus agréable partie du Monde ; l'idée de ce qui s'est offert à ma vue, porte, malgré moi, mon esprit à la Poësie.",fr,4470
LTR-044,"* » Mon imagination, échauffée » par un enthousiasme poëtique, par- » court les Mers & les Isles immor- » telles, où les Muses ont tant de » fois chanté que les Montagnes ré- » petent leurs Vers "".",fr,4471
LTR-044,"Pardonnez cet écart ; je tâcherai, s'il est possible, d'écrire le reste de ma Lettre en Prose.",fr,4472
LTR-044,"Un jour après que nous eûmes mis à la voile, nous cotoyâmes Gallipolis ; c'est une belle Ville ; elle est située dans la baye du Chersonese.",fr,4473
LTR-044,"Comme c'est la premiere Place que les Turcs ayent conquise en Europe, elle est très-célébre parmi eux.",fr,4474
LTR-044,"Le lendemain, à cinq heures du matin, nous jettâmes l'ancre dans l'Hellespont, entre les Forts de Sestos & d'Abydos, qu'on nomme à présent les Dardanelles.",fr,4475
LTR-044,Ce sont deux petits Forts très-anciens ; mais ils ne sont pas beaucoup importans aujourd'hui ; ils sont commandés par un terrein fort élevé.,fr,4476
LTR-044,"J'avoue que je ne les aurois même pas vus, si notre Capitaine & les Officiers ne m'avoient avertie d'y prendre garde.",fr,4477
LTR-044,Mon imagination étoit frappée de cette Histoire tragique qui vous est connue.,fr,4478
LTR-044,"* » L'Amant nageur, & l'Epouse » de nuit ; combien le Héros l'aima, » & comment Léandre mourut "".",fr,4479
LTR-044,Toujours des Vers !,fr,4480
LTR-044,"J'ai respiré de l'air poétique, & j'en suis encore remplie.",fr,4481
LTR-044,"Celui d'Abydos doit être tendre, puisque ce fut l'Amour qui le mit sous la domination des Turcs : ils en firent le siége sous le regne d'Orchanes ; la fille du Gouverneur s'imaginant avoir vu en songe celui qu'elle devoit épouser : (je ne sais si elle s'étoit endormie sur le gâteau nuptial, ou si elle avoit jeûné en l'honneur de Sainte Agnès.)",fr,4482
LTR-044,"Celui qu'elle avoit vu en songe étoit un des Assiégeans : déterminée à suivre son destin, elle lui jetta par-dessus les murailles, un billet par lequel elle lui offroit le Fort & sa personne.",fr,4483
LTR-044,"Le Turc porta ce billet à son Général, qui, voulant tenter l'aventure, fit éloigner son armée de la Place, & donna ordre au jeune homme de s'en approcher à minuit avec un corps de gens d'élite.",fr,4484
LTR-044,"Il y fut introduit à l'heure marquée, tailla la garnison en pieces, fit le Gouverneur prisonnier, & épousa la fille.",fr,4485
LTR-044,"Ce Fort, qui est en Asie, fut fondé par les Milesiens : Sestos est en Europe ; c'étoit autrefois une des principales Villes du Chersonese.",fr,4486
LTR-044,"A présent que j'ai vu ce détroit, je ne regarde plus l'aventure de Léandre comme impossible, ni le pont de bateaux que Xercès fit construire comme une merveille.",fr,4487
LTR-044,"Il est si étroit, qu'il n'est pas étonnant qu'un jeune Amant ait entrepris de le passer à la nage, ni qu'un Roi ambitieux ait tenté de le faire traverser par son armée ; mais il est si sujet aux tempêtes, qu'il l'est encore moins que l'Amant ait été noyé, & le pont détruit.",fr,4488
LTR-044,De-là nous découvrîmes le Mont Ida dans tout son entier.,fr,4489
LTR-044,"* » Autrefois Junon y caressa Ju- » piter, & le Maître du Monde y fut » vaincu par l'Amour «.",fr,4490
LTR-044,"A quelques lieues de-là, je vis la pointe de terre où reposent les cendres de la pauvre Hécube, & à une lieue au-dessus, nous trouvâmes le Cap Janissaire, qui est le fameux Promontoire de Sigée : nous y mouillâmes.",fr,4491
LTR-044,"La curiosité me donna des forces au point que je montai jufqu'au haut, pour voir le tombeau d'Achille.",fr,4492
LTR-044,"Autrefois Alexandre, par vénération pour ce Héros, en fit le tour tout nud, ce qui ne manqua pas de faire beaucoup de bien à l'ame du mort.",fr,4493
LTR-044,"J'y trouvai les ruines d'une grande Ville, & une pierre sur laquelle Milord M*** lut ces mots, Sigen Polin ; nous ordonnâmes à nos gens de la transporter à bord : un Prêtre Grec nous montra des choses bien plus curieuses ; mais il étoit si ignorant, qu'il ne put nous en donner aucune explication passable.",fr,4494
LTR-044,"Aux deux côtés de la porte de sa petite Eglise, sont deux grandes pierres qui ont chacune dix pieds de long, sur cinq de large, & trois d'épaisseur.",fr,4495
LTR-044,"Celle qui est à droite est de beau marbre blanc : sur un des côtés, on voit un très-beau bas-relief qui représente une femme, laquelle paroît être une Divinité : elle est assise sur une chaise qui a un marche-pied.",fr,4496
LTR-044,"Une femme qui a l'air éplorée, semble lui présenter un enfant qu'elle tient entre ses bras.",fr,4497
LTR-044,Celle-ci est suivie de quantité d'autres qui tiennent chacune un enfant dans la même attitude.,fr,4498
LTR-044,Il y a lieu de croire que c'est le reste d'un an- cien tombeau ; mais je n'ose vous en donner l'explication.,fr,4499
LTR-044,"Sur la pierre qui est à gauche, on lit une belle inscription ; mais le Grec en est trop ancien pour que Milord M*** puisse l'expliquer.",fr,4500
LTR-044,"J'avois bien envie d'acheter cette pierre que les pauvres habitans auroient certainement donnée pour peu de chose ; mais notre Capitaine me dit qu'il faudroit des machines faites exprès pour la transporter sur le bord de la mer, & que d'ailleurs la chaloupe étoit trop petite pour la contenir.",fr,4501
LTR-044,Les ruines de cette grande Ville sont habitées aujourd'hui par de pauvres Paysans Grecs vétus à la Sciote.,fr,4502
LTR-044,"Les femmes portent des juppes fort courtes, qui sont attachées autour de leurs épaules avec des cordons de cuir ; les manches de leurs chemises sont de toile assez blanche, & fort larges ; elles ont des bas & des souliers assez propres ; leur tête est couverte d'un grand morceau de mousseline qui tombe sur leurs épaules en formant plusieurs plis.",fr,4503
LTR-044,"M. Sands, dont l'Ouvrage vous est connu, & qui est un des meilleurs Auteurs dans son genre, prétend que ces ruines sont les fondemens d'une Ville que Constantin avoit eu le projet de bâtir, & qu'il abandonna pour ne s'occuper que de Constantinople : je ne suis pas de son sentiment ; elles me paroissent beaucoup plus anciennes.",fr,4504
LTR-044,"De ce Promontoire, nous découvrîmes aisément le Simoïs, qui prend sa source au Mont Ida, & traverse un vallée très-spacieuse : c'est cette grande Riviere qu'on appelle aujourd'hui Simores.",fr,4505
LTR-044,"Ses eaux se joignent, dans la Vallée dont je viens de parler, à celles du Scamandre qui n'est qu'un foible ruisseau tout rempli de vase : peut-être est-il plus considé- ble l'hiver.",fr,4506
LTR-044,"C'est ce fameux Xantus qu'Homere place parmi les Dieux, & que la Nymphe Œnone invoqua dans son Epître à Paris.",fr,4507
LTR-044,"Les Vierges Troyennes étoient obligées d'offrir leurs premieres faveurs au Scamandre, & ce fut l'aventure si agréablement racontée par M. de la Fontaine, qui mit fin à cette cérémonie payenne.",fr,4508
LTR-044,"Les eaux du Scamandre & du Simoïs, vont ensemble se décharger dans la mer.",fr,4509
LTR-044,"Il ne reste de Troye que le terrein sur lequel elle étoit bâtie ; & je crois que les antiquités qui se trouvent dans les environs sont bien plus modernes : c'est, si je ne me trompe, le sentiment de Strabon.",fr,4510
LTR-044,"Quoi qu'il en soit, j'ai vu, avec plaisir, cette fameuse Vallée où Ménélas & Pâris se livrerent un combat singulier, & où la plus grande Ville du Monde étoit située.",fr,4511
LTR-044,"La Capitale d'un vaste Empire seroit certainement très-bien placée dans ce lieu , même plus avantageusement que Constantinople ; le Port pourroit recevoir toutes sortes de Vaisseaux de toutes les Parties du Monde, & en tout tems ; & il régne six mois de l'année à celui de Constantinople un vent de Nord qui empêche les Vaisseaux d'y aborder pendant ce tems.",fr,4512
LTR-044,"Au nord du Promontoire de Sigée nous vîmes celui de Rhete, qui est renommé par le tombeau d'Ajax ; j'examinois ces lieux avec une sérieuse attention, & ne pouvois m'empêcher d'admirer en même tems l'éxactitude avec laquelle Homere, que j'avois à la main, les a décrits : chaque épithete qu'il a donnée à une plaine ou à une montagne, peut encore lui être apliquée.",fr,4513
LTR-044,J'ai passé là plusieurs heures dans une méditation aussi agréable que celle que fit Don Quichotte sur le mont Montesinos.,fr,4514
LTR-044,Enfin nous fîmes voile la nuit suivante vers l'endroit où l'on dit qu'étoit positivement située la fameuse Ville de Troye.,fr,4515
LTR-044,"Je me levai à deux heures du matin pour en visiter les ruines, qu'on montre aux Etrangers avec beaucoup de complaisance.",fr,4516
LTR-044,"Les Turcs les appellent Eski Stamboul, c'est-à-dire, ancienne Constantinople; cette dénomination, jointe à plusieurs autres raisons, m'a fait conjecturer que ce pouvoient être les restes de cette Ville, commencée par Constantin.",fr,4517
LTR-044,"Je pris un âne de louage, car c'est la seule voiture qu'on trouve dans ce pays : j'avançai quelques milles * dans les terres, & fis le tour des murailles, qui sont d'une vaste étendue; nous trouvâmes sur une mon- tagne les débris d'un Château, & ceux d'un autre dans une vallée, outre plusieurs colonnes brisées : je lus sur deux pieds-d'estaux deux Inscriptions Latines que voici :   DIVI AUG.",fr,4518
LTR-044,COL.,fr,4519
LTR-044,ET.,fr,4520
LTR-044,COL.,fr,4521
LTR-044,JUL.,fr,4522
LTR-044,PHILIPPENSIS.,fr,4523
LTR-044,EORUMDEM ET PRINCIP.,fr,4524
LTR-044,AM.,fr,4525
LTR-044,COL.,fr,4526
LTR-044,JUL.,fr,4527
LTR-044,PARIANÆ.,fr,4528
LTR-044,TRIBUN.,fr,4529
LTR-044,MILIT.,fr,4530
LTR-044,COH.,fr,4531
LTR-044,XXXII.,fr,4532
LTR-044,VOLUNTAR.,fr,4533
LTR-044,TRIB.,fr,4534
LTR-044,MILIT.,fr,4535
LTR-044,LEG.,fr,4536
LTR-044,XIII.,fr,4537
LTR-044,GEM.,fr,4538
LTR-044,PRÆFECTO EQUIT.,fr,4539
LTR-044,ALAE.,fr,4540
LTR-044,I.  SCUBULORUM.,fr,4541
LTR-044,VIC.,fr,4542
LTR-044,VIII.,fr,4543
LTR-044,DIVI JULI.,fr,4544
LTR-044,"FLAMINI, C. ANTONIO M. F. VOLT.",fr,4545
LTR-044,RUFO.,fr,4546
LTR-044,FLAMIN.,fr,4547
LTR-044,DIV.,fr,4548
LTR-044,AUG.,fr,4549
LTR-044,COL.,fr,4550
LTR-044,CL.,fr,4551
LTR-044,"APRENS, ET COL.",fr,4552
LTR-044,JUL.,fr,4553
LTR-044,PHILIPPENSIS.,fr,4554
LTR-044,EORUMDEM ET PRINCIP.,fr,4555
LTR-044,ITEM.,fr,4556
LTR-044,COL.,fr,4557
LTR-044,JUL.,fr,4558
LTR-044,PARIANÆ TRIB.,fr,4559
LTR-044,MILIT.,fr,4560
LTR-044,COH.,fr,4561
LTR-044,XXXII.,fr,4562
LTR-044,VOLUNTARIOR.,fr,4563
LTR-044,TRIB.,fr,4564
LTR-044,MILIT.,fr,4565
LTR-044,XIII.,fr,4566
LTR-044,GEM.,fr,4567
LTR-044,PRAEF.,fr,4568
LTR-044,EQUIT.,fr,4569
LTR-044,ALÆ.,fr,4570
LTR-044,I. SCUBULORUM.,fr,4571
LTR-044,VIC.,fr,4572
LTR-044,VII.,fr,4573
LTR-044,Il paroît que les ruines qu'on trouve dans les environs sont celles d'un temple consacré à Auguste ; & je ne sais pourquoi M. Sands prétend qu'elles sont d'un temple Chrétien ; il est incontestable que les Romains ont bâti dans ces endroits.,fr,4574
LTR-044,"On y voit plusieurs tombeaux de beau marbre, & des piéces d'Architecture d'une grandeur & d'une grosseur immense ; mais elles diminuent tous les jours, parce que les Turcs en tirent leurs boutels.",fr,4575
LTR-044,"Nous passâmes le soir devant l'Isle de Ténedos, qui étoit autrefois sous la protection d'Apollon.",fr,4576
LTR-044,"Il la mit lui-même dans l'état de ses biens, lorsqu'il faisoit sa cour à Daphne.",fr,4577
LTR-044,"Elle n'a que dix milles de circuit ; mais outre qu'elle est bien peuplée, que ses habitans sont riches, elle est encore célebre par la bonté de ses vins.",fr,4578
LTR-044,"Je ne vous parlerai point de Tenes d'où elle tire son nom ; nous passâmes ensuite à Mytylene : je ne puis m'empêcher de vous dire quelque chose de Lesbos, où regna Pittacus, & où Sapho composa ses premiers Vers.",fr,4579
LTR-044,"Cette Isle est encore célebre pour avoir donné la naissance à Alcée, à Théophraste & à Arion ; ces grands Maîtres, en Poësie, en Philosophie & en Musique.",fr,4580
LTR-044,Ce fut une des Isles que les Chrétiens conserverent le plus long-tems après la prise de Constantinople par les Turcs.,fr,4581
LTR-044,"Il est inutile que je vous parle de Constantinople, &c.",fr,4582
LTR-044,Vous savez aussi-bien que moi l'histoire des Empereurs Grecs.,fr,4583
LTR-044,"Je fus fâchée de voir qu'en quittant cette Isle nous faisions voile tout droit dans la mer Egée, aujourd'hui l'Archipel, & que nous laissions sur notre gauche Scio, qui est l'ancienne Chios.",fr,4584
LTR-044,"C'est la plus riche & la plus peuplée de toutes les Isles de l'Archipel : elle est abondante en grains, en soie & en coton : on y trouve d'agréables bosquets formés par des orangers & des citroniers : le Mont Arvoisin, si célebre par le Nectar, dont parle Virgile, est dans cette Isle.",fr,4585
LTR-044,"La meilleure Manufacture en soie de toute la Turquie est à Scio : la Ville est assez bien bâtie ; les femmes y font très-belles, & ont le visage découvert comme dans la Chrétienté.",fr,4586
LTR-044,"Il y a beaucoup de familles très-riches ; mais elles ont grand soin de n'en rien laisser paroître dans l'extérieur de leurs maisons, pour ne pas causer de jalousies aux Turcs qui y entretiennent un Bassa.",fr,4587
LTR-044,"Tous les ha- bitans jouissent, cependant, d'une honnête liberté ; & comme le climat semble les exciter à faire de l'exercice, ils passent leur vie dans les jeux, la danse & les festins.",fr,4588
LTR-044,"Enfin leurs chaînes, quoique nouvelles, ne sont pas pesantes : ils ne sont soumis aux Turcs que depuis l'an 1566.",fr,4589
LTR-044,"& peut-être n'est-il pas plus dur pour eux d'obéir au Grand-Seigneur qu'à l'état de Gènes, auquel un Empereur Grec avoit vendu leur pays.",fr,4590
LTR-044,"Mais je m'embarrasse toujours dans l'histoire, ce qui ne convient gueres, sur-tout lorsque je vous écris en passant le détroit qui est entre les Isles d'Andros & d'Achaïe, aujourd'hui Libiadia ; nous découvrîmes le promontoire de Lunium, connu sous le nom de Cap Colonne.",fr,4591
LTR-044,"On y voit encore des colonnes d'une grandeur & d'une grosseur prodigieuse, qu'on prétend avoir servi à un temple de Minerve.",fr,4592
LTR-044,"Ce lieu m'inspira de la vénération, & me rappella l'idée de ce magnifique Temple de Thésée qui étoit à Athè- nes, & qui subsisteroit vraisembla- blement encore presque tout entier sans l'accident qui lui arriva par l'imprudence des Turcs : pendant la derniere campagne de la Morée, ils en firent leur magazin à poudre ; le feu y prit & il sauta en l'air.",fr,4593
LTR-044,"J'avois bien envie, comme vous pouvez le croire, de mettre pied à terre dans le fameux Péloponese, pour goûter le plaisir de voir les rivieres d'Asopus, de Percée, d'Inachus & d'Eurotas ; les campagnes d'Arcadie, enfin tous ces lieux si connus dans l'ancienne My- thologie ; mais on me dit, ce qui est assez vraisemblable, qu'au lieu de Héros & de demi-Dieux, l'on n'y trou- voit plus que des brigands, entre les mains desquels je pourrois très-bien tomber si j'avançois dans un pays si désert.",fr,4594
LTR-044,"Je conserve, cependant, pour lui tant de vénération, que je suis tentée de vous en faire l'histoire, depuis la fondation de Nicanie & de Corinthe, jusqu'à la derniere campagne des Turcs ; mais je résiste à cette envie, aussi-bien qu'à celle d'y mettre pied à terre.",fr,4595
LTR-044,"Nous fîmes voile vers le Cap Angelo, autrefois Malea : je n'y vis aucuns vestiges du fameux Temple d'Apollon.",fr,4596
LTR-044,Le soir même nous découvrîmes l'Isle de Candie : c'est un Pays fort montagneux.,fr,4597
LTR-044,Virgile dit qu'il y avoit cent Villes:  Centum urbes habitant magnas.,fr,4598
LTR-044,"La principale, qui étoit, pour ainsi dire, le séjour des plus horribles passions, fut d'abord conquise par Metellus ; son Jupiter y avoit pris naissance...",fr,4599
LTR-044,Elle tomba ensuite sous la domination de ....,fr,4600
LTR-044,"Mais si je ne prends garde, je vais vous faire l'histoire de Candie, jusqu'au tems où elle fut assiégée par les Turcs.",fr,4601
LTR-044,"Je suis si mécontente de moi, que je ne vous parlerai point des autres Isles.",fr,4602
LTR-044,"Je vous dirai seulement, en général, que ce voyage auroit été bien agréable pour moi, il y a deux ou trois mille ans : le matin, j'aurois pris le thé avec Sapho ; le soir j'aurois été visiter le temple d'Homere à Chios, & j'aurois toujours eu soin de lever les plans des temples magnifiques, de dessiner les statues miraculeuses : quelle satisfaction j'aurois goûtée, en outre, de converser avec les hommes les plus gais & les plus polis !",fr,4603
LTR-044,Aujourd'hui les Arts ne sont plus dans cette partie du Monde ; on n'y trouve que les merveilles de la Nature.,fr,4604
LTR-044,"A plusieurs lieues en mer, on voit les flammes du Mont Etna ; elles donnent lieu à mille réflexions : mais je respecte trop la Philosophie, pour vouloir renverser le systême d'Empedocles, & jamais Lucien ne me fera mépriser un homme dont Lucrece a dit :  .... Vix humanâ videtur stirpe creatus.",fr,4605
LTR-044,"Après avoir passé Trinacria, au- jourd'hui la Sicile, sans entendre le chant des Syrenes, dont parle Ho- mere, & sans échouer contre Scylla ni contre Charybde, nous arriva- mes sains & saufs à l'Isle de Malte, nommée autrefois Melita, parce qu'elle étoit abondante en miel.",fr,4606
LTR-044,C'est un rocher sur lequel il y a un peu de terre.,fr,4607
LTR-044,Le Grand-Maître y vit en Prin- ce souverain ; ses forces maritimes sont aujourd'hui peu de chose.,fr,4608
LTR-044,Les fortifications de cette Isle passent pour les meilleures du Monde : elles ont été creusées dans le roc vif; ce qui a dû coûter beaucoup de travail & d'argent.,fr,4609
LTR-044,"Aux environs de Malte nous essuyâmes une violente tempête, & nous nous trouvâmes fort heureux de pouvoir relâcher, au bout de huit jours, à Porta Farine, sur la côte d'Afrique, où notre Vaisseau est encore à la rade.",fr,4610
LTR-044,"Le Consul Anglois qui réside à Tunis, est venu nous faire des offres de service.",fr,4611
LTR-044,"J'ai accepté de bon coeur sa maison pour quelques jours, étant fort curieuse de voir cette partie du Monde, & principalement les ruines de Carthage.",fr,4612
LTR-044,"Je montai dans sa chaise de poste à neuf heures du soir, parce que la chaleur est à présent si grande, qu'on ne peut voyager que la nuit.",fr,4613
LTR-044,"Comme la Lune étoit dans son plein, je voyois le Pays où je passois presqu'aussi-bien que s'il avoit fait jour.",fr,4614
LTR-044,"Le Le terrein, quoique sabloneux, est fertile en dattes, en figues & en olives, qui viennent sans qu'on les cultive : ce sont, en général, de très-bons fruits.",fr,4615
LTR-044,"Les vignobles & les champs où l'on seme les melons, sont entourés de haies faites avec ce que nous appellons figuiers d'Inde : elles sont si fortes que les bêtes fauves ne peuvent passer au travers.",fr,4616
LTR-044,"Ces figuiers d'Inde montent fort haut & garnissent beaucoup ; ils ont des épines qui sont aussi longues & aussi pointues que des poinçons ; ils portent des fruits qui sont assez agréables au goût, & dont le Paysan fait une grande consommation.",fr,4617
LTR-044,"C'est à présent le Ramadan ou Carême des Turcs ; comme tout le monde professe ici la Religion Mahométane, l'on ne voit manger personne pendant le jour ; mais on passe la nuit dans les festins.",fr,4618
