letter_id,sentence,language,sentence_id,tsne_x,tsne_y
LTR-046,"Elle se souvient toujours qu'il coule du sang Anglois dans ses veines, & même s'en glorifie.",fr,4720,-6.453906,25.335197
LTR-046,Elle m'a dit qu'elle étoit fort attachée à cette Nation.,fr,4721,-4.184217,25.796598
LTR-046,"Pour répondre à sa bonté, je lui ai donné, aussi souvent qu'il m'a été possible, le titre de Majesté : je crains qu'on ne le lui donne pas long-tems.",fr,4722,3.2600188,34.37441
LTR-046,Le Roi a les yeux pleins de feu ; le jeune Prince de Piémont est d'une figure fort agréable : mais la grande dévotion dans laquelle cette Cour est plongée ne lui permet aucun des divertissemens convenables à son âge.,fr,4723,-31.452583,41.761604
LTR-046,Il n'y a ici de magnificence que dans les Processions & les Messes.,fr,4724,-34.38994,-19.786816
LTR-046,La galanterie y est regardée comme un crime irrémissible.,fr,4725,-14.574883,1.1353108
LTR-046,"Le pauvre Comte de *** qui étoit lié avec nous à Londres, est disgracié, pour avoir eu la hardiesse de faire des propositions à une Dame d'honneur de la Reine.",fr,4726,-12.817076,53.840633
LTR-046,"Je compte me mettre en route demain, & traverser ces redoutables Alpes, dont il est tant parlé.",fr,4727,20.105326,35.11782
LTR-046,"Si j'ai le bonheur de les passer sans accident, je vous donnerai de mes nouvelles.",fr,4728,31.734735,12.462498
LTR-046,"Je suis, &c.",fr,4729,42.35837,19.266973
LTR-047,"EN arrivant ici, j'ai reçu vos deux Lettres, & celles de plusieurs de mes amis, lesquelles m'avoient été adressées à Constantinople.",fr,4730,23.433676,-3.2704246
LTR-047,"Notre Marchand de Marseille, sçachant que nous étions ici, nous les y a adressées.",fr,4731,-9.389178,53.96202
LTR-047,"Ma sœur n'étoit point alors en Angleterre ; je crains qu'elle n'ait pas reçu la Lettre que je lui ai écrite de Turin, & comme je n'ai point reçu de ses nouvelles, je ne sçais où lui adresser les miennes.",fr,4732,19.877178,-4.454626
LTR-047,"J'ai gardé le lit pendant plusieurs jours ; j'arrivai ici le 17 de ce mois : je fus prise d'une fiévre si violente, que je me crus toucher au moment où tous mes voyages seroient finis : il n'est pas étonnant que mes fatigues ayent produit cet effet.",fr,4733,10.254452,31.51739
LTR-047,"Pour aller de Turin à Novalasse, nous avons traversé un très-beau pays ; il est bien planté : l'art & la nature se sont réunis pour l'embellir.",fr,4734,-61.47711,17.850899
LTR-047,"Le jour suivant nous commençâmes de monter le Mont Cénis ; nous fîmes démonter nos chaises : nous les mîmes sur des mulets, & nous nous plaçâmes dans de petites chaises d'osier passées dans des bâtons que des hommes portent sur leurs épaules.",fr,4735,-74.519165,33.356686
LTR-047,"L'aspect de ces Montagnes, couvertes d'une neige éternelle, des nuages suspendus au-dessous de nous, des torrens qui se précipitent de rocher en rocher, avec un fracas horrible, & formant des cascades d'autant plus belles, qu'elles sont naturelles, auroient fixé toute mon attention, si je n'avois pas enduré un un froid excessif.",fr,4736,-28.681578,-30.15883
LTR-047,"Un brouillard épais qui regne continuellement sur cette Montagne, pénétra l'épaisse fourrure qui m'enveloppoit, & me causa un froid si violent, que j'étois à demi-morte avant de parvenir au bas de cette Montagne ; nous n'y arrivâmes cependant que deux heures après le Soleil couché.",fr,4737,8.906803,50.664036
LTR-047,"Sur le sommet du Mont Cénis, on trouve une vaste plaine, au milieu de laquelle est un Lac.",fr,4738,-66.92841,23.342255
LTR-047,"La descente de cette Montagne est si rapide & si glissante, que j'étois étonnée de voir nos porteurs marcher d'un pas aussi ferme que s'ils avoient été sur un terrein plat.",fr,4739,-63.687794,14.490672
LTR-047,"Je craignois, cependant, moins de me casser le cou que de tomber malade, & l'événement a prouvé que j'avois raison.",fr,4740,15.144892,23.963827
LTR-047,On peut passer toutes les autres Montagnes en chaise : elles sont abondantes en vignes & en pâturages : on y voit une quantité prodigieuse de très-belles chevres.,fr,4741,-53.864185,-3.8548057
LTR-047,La derniere de ces Montagnes s'appelle Acquebelle.,fr,4742,-67.494194,13.650363
LTR-047,"Peu après l'avoir descendue, nous arrivâmes à Pont-Beauvoisin, Ville frontiere de la France ; le pont sert de séparation entre ce Royaume & celui de Savoye.",fr,4743,-55.532986,39.56521
LTR-047,"Nous continuâmes notre route jusqu'à Lyon où nous entrames la nuit, Depuis que j'y suis, je n'ai été occupée que du soin de ma santé ; je crois cependant être hors de danger, & je ne compte pas garder encore la chambre long-tems, quoique j'aye toujours un violent mal de gorge.",fr,4744,12.071078,31.386898
LTR-047,"Je suis impatiente de voir les curiosités de cette fameuse Ville, & encore plus d'arriver à Paris, d'où je vous écrirai une Lettre plus amusante que celle-ci.",fr,4745,14.111458,-6.2738733
LTR-047,"La maladie m'a affoibli l'esprit ; d'ailleurs la mau- vaise Auberge où nous sommes, les bouteilles d'Apothicaire dont ma chambre est remplie, me donnent de l'humeur.",fr,4746,6.29372,44.15096
LTR-047,"Je suis, &c.",fr,4747,43.35594,18.451847
LTR-048,"VOTRE Lettre m'a été adressée ici, & je l'ai reçue.",fr,4748,25.93071,-2.4867048
LTR-048,"Vous me marquez que vous avez appris mon retour avec plaisir : je devrois vous en remercier, il est vrai ; mais je ne puis vous pardonner de vous réjouir d'une chose qui m'afflige : ce compliment doit vous paroître extraordinaire.",fr,4749,17.450275,4.4490356
LTR-048,"Il est cependant certain que je reverrai mes amis avec beaucoup de satisfaction ; mais, quand je fais réflexion que je serai obligée de voir & d'écouter en même tems mille impostures, de recevoir, de rendre des visites, de faire des complimens, d'assiter aux tables de thé, & d'y essuyer une foule de questions ; d'un autre côté ne me trouvant pas capable de rendre service à mes compatriotes, pour lesquels je ne puis former que des vœux impuissans, je regrette de n'être pas restée dans un lieu où j'aurois trouvé le repos & la tranquillité, si convenables à mon indolence.",fr,4750,-7.6544514,14.894722
LTR-048,"Je tomberois certainement dans la mélancolie, si je vous écrivois encore une ligne sur ce ton.",fr,4751,31.603304,-5.492014
LTR-048,J'aime mieux remplir le reste de ma Lettre avec les inscriptions qui sont sur des tables d'airain qu'on voit aux deux côtés de la Maison de Ville.,fr,4752,25.929762,-23.435863
LTR-048,TABLE PREMIERE.,fr,4753,48.982235,-60.38699
LTR-048,Mærerum.,fr,4754,59.696865,-1.6454306
LTR-048,noster::: sii::::: Equidem primam.,fr,4755,44.812332,-21.081053
LTR-048,omnium.,fr,4756,58.907883,-19.62441
LTR-048,illam.,fr,4757,59.945644,23.608683
LTR-048,cogitationem.,fr,4758,102.44234,-0.7526144
LTR-048,hominum quam.,fr,4759,81.15166,17.824528
LTR-048,maxime primam.,fr,4760,62.460014,-8.4874935
LTR-048,oc-cursam.,fr,4761,46.482147,-26.339445
LTR-048,mihi.,fr,4762,57.607273,33.120155
LTR-048,provideo.,fr,4763,94.21471,-17.269
LTR-048,deprecor.,fr,4764,84.29358,-6.3798065
LTR-048,ne.,fr,4765,52.760513,48.332794
LTR-048,quasi.,fr,4766,77.06735,-42.284817
LTR-048,"novam, istam.",fr,4767,65.96734,38.84868
LTR-048,rem.,fr,4768,88.135605,-23.239363
LTR-048,introduci.,fr,4769,99.13645,-5.160614
LTR-048,ex-horrescatis.,fr,4770,73.59686,-13.399877
LTR-048,sed.,fr,4771,52.01426,-17.139471
LTR-048,illa.,fr,4772,64.199394,22.98621
LTR-048,potius.,fr,4773,61.23682,-10.689207
LTR-048,cogitetis.,fr,4774,102.07009,-0.73370326
LTR-048,quam.,fr,4775,72.78939,-40.258945
LTR-048,multa.,fr,4776,64.48968,-10.397993
LTR-048,in.,fr,4777,53.057117,-33.12924
LTR-048,hac.,fr,4778,62.98651,19.325315
LTR-048,civitate.,fr,4779,89.64519,22.69169
LTR-048,novata.,fr,4780,67.16317,39.888798
LTR-048,sint.,fr,4781,72.3445,25.458977
LTR-048,&.,fr,4782,38.87389,-33.77503
LTR-048,quidem.,fr,4783,55.570297,-12.544328
LTR-048,statim.,fr,4784,75.444954,-29.114809
LTR-048,ab.,fr,4785,55.311348,-36.307487
LTR-048,origine.,fr,4786,69.53487,10.553649
LTR-048,ur-bis.,fr,4787,76.57334,3.246683
LTR-048,nostræ.,fr,4788,78.53712,0.38274902
LTR-048,in.,fr,4789,52.42345,-31.481503
LTR-048,quod.,fr,4790,65.41921,-40.620945
LTR-048,formas.,fr,4791,68.830414,-3.4838421
LTR-048,statusque.,fr,4792,81.968636,29.957315
LTR-048,res.,fr,4793,53.159885,-10.775822
LTR-048,P. vestra.,fr,4794,51.68287,33.313496
LTR-048,diducta.,fr,4795,86.10486,-15.318119
LTR-048,fit.,fr,4796,91.54881,-3.0171392
LTR-048,Quondam.,fr,4797,73.1011,-46.892178
LTR-048,Reges.,fr,4798,84.8887,26.917501
LTR-048,hanc.,fr,4799,60.534927,17.895771
LTR-048,tenuere.,fr,4800,88.60546,-10.608519
LTR-048,ur-bem.,fr,4801,77.066216,3.4908955
LTR-048,ne.,fr,4802,52.760513,48.332794
LTR-048,tamen.,fr,4803,53.319317,-16.326452
LTR-048,domesticis.,fr,4804,72.52286,14.367112
LTR-048,successori-bus.,fr,4805,90.92963,-15.640824
LTR-048,eam.,fr,4806,59.756477,23.56233
LTR-048,tradere.,fr,4807,81.61711,-13.507494
LTR-048,contigit.,fr,4808,95.229324,-9.227661
LTR-048,supervenère alieni.,fr,4809,71.67187,-12.137932
LTR-048,&.,fr,4810,39.03603,-35.320274
LTR-048,quidam.,fr,4811,62.289604,-44.627506
LTR-048,externi.,fr,4812,71.61129,-13.569496
LTR-048,ut.,fr,4813,71.54752,-17.846678
LTR-048,Numa.,fr,4814,56.91615,44.034492
LTR-048,Romulo.,fr,4815,57.421112,0.99675
LTR-048,successerit.,fr,4816,92.002335,-6.544386
LTR-048,ex.,fr,4817,49.64601,-37.730118
LTR-048,Sabinis.,fr,4818,54.87236,13.708509
LTR-048,veniens.,fr,4819,102.56713,-5.5631437
LTR-048,vicinus.,fr,4820,75.855385,16.074858
LTR-048,quidem.,fr,4821,55.25759,-12.059515
LTR-048,sed.,fr,4822,52.2969,-17.68653
LTR-048,tunc externus.,fr,4823,71.1655,-14.174885
LTR-048,ut.,fr,4824,70.310776,-17.935986
LTR-048,Anco.,fr,4825,52.758057,5.8828483
LTR-048,Marcio.,fr,4826,56.141277,4.1323676
LTR-048,Priscus.,fr,4827,64.41144,6.006104
LTR-048,Tarquinius.,fr,4828,56.42113,8.009918
LTR-048,propter.,fr,4829,73.229256,-24.201092
LTR-048,temeratum.,fr,4830,83.83389,-3.4086995
LTR-048,sanguinem.,fr,4831,82.244446,13.837148
LTR-048,quod.,fr,4832,65.41921,-40.620945
LTR-048,patre.,fr,4833,74.70334,11.019323
LTR-048,de.,fr,4834,58.17946,-35.274124
LTR-048,marato.,fr,4835,70.83347,-1.329084
LTR-048,Corinthio.,fr,4836,58.785076,5.9120016
LTR-048,natus.,fr,4837,97.54694,5.8224177
LTR-048,erat.,fr,4838,70.37719,32.416164
LTR-048,&.,fr,4839,39.593655,-34.384212
LTR-048,Tarquiniensi.,fr,4840,56.70244,8.113391
LTR-048,matre.,fr,4841,73.15834,10.064019
LTR-048,generosa.,fr,4842,80.26248,6.286427
LTR-048,sed.,fr,4843,52.300575,-17.771458
LTR-048,inopi.,fr,4844,79.80772,3.2084553
LTR-048,ut quæ.,fr,4845,64.430244,-42.866833
LTR-048,tali.,fr,4846,74.64934,-6.728833
LTR-048,marito.,fr,4847,78.26552,15.773848
LTR-048,necesse.,fr,4848,67.561455,-20.392117
LTR-048,ha- buerit.,fr,4849,90.36456,-7.284694
LTR-048,succumbere.,fr,4850,87.16928,-8.711791
LTR-048,cum.,fr,4851,78.335365,-38.0056
LTR-048,domi.,fr,4852,71.4241,14.346423
LTR-048,repellere- tur.,fr,4853,86.43849,-18.413012
LTR-048,à. gerendis.,fr,4854,93.60484,-22.39515
LTR-048,honoribus.,fr,4855,91.156334,8.665819
LTR-048,post.,fr,4856,97.45012,-27.244703
LTR-048,quam.,fr,4857,72.1574,-41.016552
LTR-048,Romam.,fr,4858,59.505615,2.251867
LTR-048,migravit.,fr,4859,77.57856,-14.44049
LTR-048,Regnum.,fr,4860,86.11966,27.8137
LTR-048,adeptus.,fr,4861,94.661064,-6.6213493
LTR-048,est.,fr,4862,67.67389,27.1118
LTR-048,huic.,fr,4863,60.31529,19.18881
LTR-048,eoque.,fr,4864,46.81907,-30.52038
LTR-048,&.,fr,4865,38.87389,-33.77503
LTR-048,filio.,fr,4866,79.60804,11.633748
LTR-048,nepotive.,fr,4867,81.73042,0.61983085
LTR-048,ejus.,fr,4868,59.409492,25.49639
LTR-048,nam.,fr,4869,54.785027,35.61035
LTR-048,&.,fr,4870,39.593655,-34.384212
LTR-048,hoc.,fr,4871,61.497578,17.541075
LTR-048,inter.,fr,4872,55.08566,-28.027664
LTR-048,auctores.,fr,4873,100.8387,8.438889
LTR-048,discrepat.,fr,4874,83.41808,-15.915293
LTR-048,insertus.,fr,4875,98.0294,-5.1068625
LTR-048,Servius.,fr,4876,79.0545,22.136076
LTR-048,Tullius.,fr,4877,35.224323,-53.460724
LTR-048,si nostros.,fr,4878,52.42039,36.114918
LTR-048,se- quimur.,fr,4879,62.59286,28.650146
LTR-048,captiva.,fr,4880,98.17705,-12.694889
LTR-048,natus.,fr,4881,97.54784,5.823313
LTR-048,ocrefia.,fr,4882,75.2143,-11.541058
LTR-048,si tus- cos cæli.,fr,4883,76.206,-8.80399
LTR-048,quondam.,fr,4884,73.17741,-29.243095
LTR-048,vivenuæ.,fr,4885,74.03796,6.163
LTR-048,sodalis.,fr,4886,98.11851,12.199891
LTR-048,fi- delissimus.,fr,4887,70.67455,4.84236
LTR-048,omnis.,fr,4888,58.72307,-20.236073
LTR-048,que.,fr,4889,65.93029,-43.66725
LTR-048,ejus.,fr,4890,59.744648,25.866528
LTR-048,casus.,fr,4891,77.64708,-24.490177
LTR-048,co- mes.,fr,4892,81.29,-35.377876
LTR-048,postquam.,fr,4893,70.703224,-31.032635
LTR-048,varia.,fr,4894,80.2746,-16.014387
LTR-048,fortuna.,fr,4895,85.81166,7.163398
LTR-048,exactus.,fr,4896,54.68572,-8.615568
LTR-048,cum.,fr,4897,77.648605,-37.074574
LTR-048,omnibus.,fr,4898,58.44728,-19.428251
LTR-048,reliquis.,fr,4899,76.2461,-17.41764
LTR-048,Cæliani.,fr,4900,31.548664,-51.205837
LTR-048,exerci- tus.,fr,4901,81.38692,-19.128338
LTR-048,Etruria.,fr,4902,64.92826,9.219495
LTR-048,excessit.,fr,4903,68.402176,-13.869088
LTR-048,montem.,fr,4904,68.25946,-6.8892274
LTR-048,Cælium.,fr,4905,31.531015,-51.236336
LTR-048,occupavit.,fr,4906,93.83697,-8.025898
LTR-048,&.,fr,4907,39.03603,-35.320274
LTR-048,à. duce.,fr,4908,71.200745,-21.204498
LTR-048,fuo.,fr,4909,69.239204,5.082139
LTR-048,Cælio.,fr,4910,31.485813,-51.241566
LTR-048,ita appellitatus.,fr,4911,105.12793,-14.942066
LTR-048,mutatoque.,fr,4912,79.20938,-15.138459
LTR-048,nomine.,fr,4913,61.523003,41.152447
LTR-048,nam.,fr,4914,54.78479,35.60999
LTR-048,tusce.,fr,4915,75.22664,-4.3698635
LTR-048,mastarna.,fr,4916,72.58898,-3.050864
LTR-048,ei.,fr,4917,53.369625,47.706284
LTR-048,nomen.,fr,4918,61.111015,40.468056
LTR-048,erat.,fr,4919,70.37719,32.416164
LTR-048,ita. ap- pellatus.,fr,4920,65.93714,13.603619
LTR-048,est.,fr,4921,67.245636,26.605892
LTR-048,ut dixi.,fr,4922,64.26685,-21.637691
LTR-048,&.,fr,4923,38.408367,-34.450012
LTR-048,regnum.,fr,4924,87.11247,27.719294
LTR-048,summa.,fr,4925,81.94383,-29.44649
LTR-048,cum.,fr,4926,78.567566,-36.60179
LTR-048,reip.,fr,4927,86.25322,-21.943195
LTR-048,utilitate.,fr,4928,88.18785,5.302787
LTR-048,obtinuit.,fr,4929,93.303955,-6.408087
LTR-048,"deinde, postquam.",fr,4930,70.10065,-31.066816
LTR-048,Tarquini.,fr,4931,56.33554,7.949085
LTR-048,Superbi.,fr,4932,62.15735,-2.7855108
LTR-048,mores.,fr,4933,70.577805,-4.4781585
LTR-048,in- visi.,fr,4934,53.782772,-30.374348
LTR-048,civitati.,fr,4935,90.652374,22.21697
LTR-048,nostræ.,fr,4936,78.53651,0.38299426
LTR-048,esse.,fr,4937,70.51499,29.337778
LTR-048,cœperunt.,fr,4938,91.62142,-10.336616
LTR-048,qua.,fr,4939,66.23616,-33.68071
LTR-048,ipsius.,fr,4940,61.061787,26.743162
LTR-048,qua.,fr,4941,65.80639,-33.938423
LTR-048,filiolum.,fr,4942,79.70105,11.115553
LTR-048,ejus.,fr,4943,59.409492,25.49639
LTR-048,nempe.,fr,4944,54.048126,46.341026
LTR-048,per- tæsum.,fr,4945,63.769455,-32.595547
LTR-048,est.,fr,4946,68.77581,27.220299
LTR-048,mentes.,fr,4947,80.92007,1.7472785
LTR-048,regni.,fr,4948,87.24482,26.988865
LTR-048,&.,fr,4949,39.593655,-34.384212
LTR-048,ad.,fr,4950,99.28263,-22.77034
LTR-048,consu- les.,fr,4951,92.28391,-9.118509
LTR-048,annuos.,fr,4952,60.693336,-26.541405
LTR-048,Magistratus.,fr,4953,101.35228,13.855046
LTR-048,administratio.,fr,4954,90.4176,30.434551
LTR-048,reip.,fr,4955,86.25322,-21.943195
LTR-048,translata.,fr,4956,79.03964,-12.8527565
LTR-048,est.,fr,4957,68.12015,27.245956
LTR-048,Quid.,fr,4958,67.27251,-47.52181
LTR-048,nunc.,fr,4959,76.90516,-29.985006
LTR-048,commemorem.,fr,4960,83.03592,-34.246906
LTR-048,dictaturæ hoc.,fr,4961,87.80838,32.08011
LTR-048,ipfo.,fr,4962,69.23346,3.4419813
LTR-048,confulari.,fr,4963,94.89526,-12.98786
LTR-048,imperium.,fr,4964,89.42896,28.870806
LTR-048,Valentius.,fr,4965,38.113083,-53.964527
LTR-048,repertum.,fr,4966,96.3179,-6.805006
LTR-048,apud.,fr,4967,55.965042,-32.491787
LTR-048,majores.,fr,4968,65.31745,-5.850553
LTR-048,noftros.,fr,4969,79.51533,0.4780043
LTR-048,quo.,fr,4970,68.38489,-40.29413
LTR-048,in.,fr,4971,53.528828,-32.03431
LTR-048,afperioribus.,fr,4972,74.51063,-12.385456
LTR-048,bellis.,fr,4973,73.87763,-0.92460316
LTR-048,aut. in.,fr,4974,51.00176,-26.078873
LTR-048,civili.,fr,4975,88.96567,19.169939
LTR-048,motu.,fr,4976,71.472115,-6.3615174
LTR-048,difficiliore.,fr,4977,81.784515,-3.2529428
LTR-048,uterentur.,fr,4978,73.13825,-14.291215
LTR-048,aut. in auxilium.,fr,4979,51.549717,-23.51482
LTR-048,plebis.,fr,4980,85.70584,16.648493
LTR-048,creatos.,fr,4981,100.4244,4.823862
LTR-048,tribunos.,fr,4982,89.224594,0.81407297
LTR-048,plebei.,fr,4983,85.35494,16.098457
LTR-048,quid.,fr,4984,66.474205,-45.310925
LTR-048,à. confulibus.,fr,4985,93.66843,-22.040995
LTR-048,ad decemviros.,fr,4986,65.63872,-27.887463
LTR-048,tranflatum.,fr,4987,79.022095,-12.043503
LTR-048,imperium.,fr,4988,89.118675,29.02322
LTR-048,folutoque.,fr,4989,75.96154,-1.7052782
LTR-048,poftea.,fr,4990,106.58564,-8.495045
LTR-048,decemvirali.,fr,4991,65.808945,-28.205664
LTR-048,regno.,fr,4992,86.72353,27.064259
LTR-048,ad.,fr,4993,99.64708,-23.432463
LTR-048,confules.,fr,4994,95.04316,-13.183137
LTR-048,rurfus.,fr,4995,88.1192,-19.225195
LTR-048,reditum.,fr,4996,88.62471,-17.92027
LTR-048,quid.,fr,4997,66.474205,-45.310925
LTR-048,ire :::: v. ris.,fr,4998,46.015137,-22.040895
LTR-048,diftributum.,fr,4999,84.07414,-15.0856905
LTR-048,confulare.,fr,5000,94.68411,-13.830305
LTR-048,imperium.,fr,5001,89.4249,28.873005
LTR-048,tribunofque.,fr,5002,89.61192,0.75126827
LTR-048,militum.,fr,5003,84.90195,20.787312
LTR-048,confulari.,fr,5004,94.89545,-12.987369
LTR-048,imperio.,fr,5005,88.83087,28.02507
LTR-048,appellatos.,fr,5006,104.05744,-14.835374
LTR-048,qui.,fr,5007,68.50454,-42.09
LTR-048,feni.,fr,5008,86.62129,0.045930266
LTR-048,& octoni.,fr,5009,41.87874,-31.444342
LTR-048,crearentur.,fr,5010,100.83666,4.2210402
LTR-048,qui communicatos.,fr,5011,96.85755,-15.325052
LTR-048,poftremo.,fr,5012,82.689316,-9.254534
LTR-048,cum.,fr,5013,78.95884,-36.996742
LTR-048,plebe.,fr,5014,85.31423,16.5219
LTR-048,honores.,fr,5015,91.1112,8.355334
LTR-048,non imperi.,fr,5016,49.87698,47.451927
LTR-048,folum.,fr,5017,75.97999,-1.6799123
LTR-048,fed.,fr,5018,93.38692,-4.2256784
LTR-048,facerdotiorum.,fr,5019,82.10539,-18.699759
LTR-048,quoque.,fr,5020,59.072533,-14.416364
LTR-048,jam.,fr,5021,87.296295,-28.95886
LTR-048,fi.,fr,5022,69.57906,4.683052
LTR-048,narrem.,fr,5023,78.89343,-1.8676833
LTR-048,bella.,fr,5024,77.74362,5.7113023
LTR-048,à. quibus.,fr,5025,62.49501,-38.33671
LTR-048,cœperint.,fr,5026,91.30775,-10.817577
LTR-048,majores noftri.,fr,5027,64.318054,-5.442253
LTR-048,&.,fr,5028,38.23882,-35.136833
LTR-048,quo.,fr,5029,68.3861,-40.294918
LTR-048,procefferimus.,fr,5030,82.61786,-10.810604
LTR-048,vereor.,fr,5031,74.30284,1.7318274
LTR-048,ne nimio.,fr,5032,50.400627,47.221634
LTR-048,infolentior.,fr,5033,98.29828,-1.2430773
LTR-048,effe.,fr,5034,69.32747,3.6668012
LTR-048,videar.,fr,5035,93.35541,-0.6159769
LTR-048,&.,fr,5036,39.593655,-34.384212
LTR-048,quæfiffe.,fr,5037,104.68894,-9.951984
LTR-048,jactationem.,fr,5038,87.292336,-13.486828
LTR-048,gloriæ.,fr,5039,89.21032,8.349926
LTR-048,prolati.,fr,5040,80.85764,-8.939267
LTR-048,imperi.,fr,5041,89.09885,26.901543
LTR-048,ultra.,fr,5042,66.11384,-13.44382
LTR-048,Oceanum.,fr,5043,59.022617,13.137111
LTR-048,fed.,fr,5044,93.38726,-4.2257113
LTR-048,illo.,fr,5045,61.47747,23.188097
LTR-048,C. Parius.,fr,5046,44.755585,-44.16221
LTR-048,revertar.,fr,5047,87.287445,-18.71278
LTR-048,civitatem.,fr,5048,88.951324,22.136312
LTR-048,TABLE II.,fr,5049,48.262398,-50.84281
LTR-048,:::::::: :::::::::::::: sane :::::::::::::: ::::::::: :: novo :: divus : Aug : : no : lus.,fr,5050,43.726543,-22.070555
LTR-048,&.,fr,5051,39.593655,-34.384212
LTR-048,patruus.,fr,5052,75.64176,9.420179
LTR-048,Ti.,fr,5053,50.54879,26.130335
LTR-048,Cæsar.,fr,5054,79.52123,25.176022
LTR-048,omnem.,fr,5055,58.33084,-20.168907
LTR-048,florem ubi- que.,fr,5056,69.47414,-36.52564
LTR-048,coloniarum.,fr,5057,93.4512,21.021984
LTR-048,ac.,fr,5058,45.06359,-29.376104
LTR-048,municipiorum.,fr,5059,90.29858,21.03513
LTR-048,bo- norum.,fr,5060,77.55477,3.5244486
LTR-048,scilicet.,fr,5061,56.575245,-9.183448
LTR-048,virorum.,fr,5062,80.52258,16.975424
LTR-048,&.,fr,5063,39.03603,-35.320274
LTR-048,locupletium.,fr,5064,89.82975,-2.2840836
LTR-048,in hac curia.,fr,5065,59.659523,16.990334
LTR-048,esse voluit.,fr,5066,107.26302,-7.913834
LTR-048,quid.,fr,5067,65.83665,-46.00352
LTR-048,ergo.,fr,5068,64.5715,12.979887
LTR-048,non.,fr,5069,51.956806,47.05534
LTR-048,italicus.,fr,5070,67.66872,7.736843
LTR-048,Senator.,fr,5071,101.926796,18.236513
LTR-048,provinciali.,fr,5072,92.52868,25.42856
LTR-048,potior.,fr,5073,83.826584,-6.9734106
LTR-048,est.,fr,5074,68.005745,26.302355
LTR-048,jam.,fr,5075,86.47968,-28.72628
LTR-048,vobis.,fr,5076,51.704594,28.526611
LTR-048,cum.,fr,5077,78.02615,-36.294834
LTR-048,hanc.,fr,5078,60.53223,17.931051
LTR-048,partem.,fr,5079,58.908806,-41.24556
LTR-048,censuræ approbare.,fr,5080,88.67656,-4.967228
LTR-048,cœpero.,fr,5081,91.24489,-10.884117
LTR-048,quid.,fr,5082,66.840454,-46.03828
LTR-048,de.,fr,5083,58.17926,-35.273354
LTR-048,fa.,fr,5084,69.44621,4.533604
LTR-048,re.,fr,5085,88.534386,-21.059471
LTR-048,sen- tiam.,fr,5086,72.56209,-32.07652
LTR-048,rebus.,fr,5087,79.20603,-22.643469
LTR-048,ostendam.,fr,5088,100.19951,-10.086684
LTR-048,sed.,fr,5089,51.406776,-17.007357
LTR-048,ne.,fr,5090,51.74032,48.05063
LTR-048,provin- ciales.,fr,5091,92.217094,25.158329
LTR-048,quidem.,fr,5092,55.46864,-12.178807
LTR-048,si modo.,fr,5093,58.320393,-6.801702
LTR-048,ornare.,fr,5094,92.99009,2.5760186
LTR-048,curiam.,fr,5095,82.12089,-5.3660483
LTR-048,poterint.,fr,5096,76.50288,33.25801
LTR-048,rejiciendos.,fr,5097,90.911224,-19.522453
LTR-048,puto.,fr,5098,78.486145,-8.1085615
LTR-048,Amatissima.,fr,5099,62.937527,-0.48685768
LTR-048,ecce.,fr,5100,67.09544,17.884556
LTR-048,colonia.,fr,5101,94.369995,21.018414
LTR-048,valentissi- maque.,fr,5102,67.568924,0.09945312
LTR-048,Renniensium.,fr,5103,60.890884,7.0490274
LTR-048,quam.,fr,5104,71.418755,-40.593197
LTR-048,longo.,fr,5105,65.58625,-17.571226
LTR-048,jam.,fr,5106,87.296295,-28.95886
LTR-048,tempore.,fr,5107,74.542595,-32.765953
LTR-048,Senatores.,fr,5108,101.340965,18.754396
LTR-048,huic.,fr,5109,60.316208,19.189577
LTR-048,curiæ.,fr,5110,82.45922,7.8810873
LTR-048,confert.,fr,5111,94.74202,-12.285412
LTR-048,ex.,fr,5112,49.64601,-37.730118
LTR-048,qua.,fr,5113,65.59658,-33.78392
LTR-048,colonia.,fr,5114,94.27038,20.576834
LTR-048,inter.,fr,5115,54.792942,-27.84209
LTR-048,paucos.,fr,5116,84.670105,12.281858
LTR-048,eques- tris.,fr,5117,73.145584,3.7007992
LTR-048,ordinis.,fr,5118,92.74692,15.118696
LTR-048,ornamentum.,fr,5119,93.01876,4.3180466
LTR-048,L. Restinum.,fr,5120,41.475323,-44.605747
LTR-048,familiarissime.,fr,5121,73.51453,17.624348
LTR-048,diligo.,fr,5122,79.58768,-5.1078205
LTR-048,&.,fr,5123,39.897358,-35.25189
LTR-048,hodie.,fr,5124,56.386715,18.580967
LTR-048,in.,fr,5125,52.431152,-32.151146
LTR-048,re- bus.,fr,5126,88.755714,-19.351795
LTR-048,meis.,fr,5127,58.633663,33.800365
LTR-048,detineo.,fr,5128,80.65038,9.367914
LTR-048,cujus.,fr,5129,67.6184,-41.73901
LTR-048,liberi.,fr,5130,73.0334,-9.194302
LTR-048,fruan- tur.,fr,5131,68.51872,-23.92664
LTR-048,quæso.,fr,5132,105.36832,-10.732764
LTR-048,primo.,fr,5133,67.83242,-24.33667
LTR-048,Sacerdotiorum.,fr,5134,97.83417,16.154562
LTR-048,gra- du.,fr,5135,88.33047,8.136998
LTR-048,post.,fr,5136,97.45012,-27.244703
LTR-048,modo.,fr,5137,58.98823,-6.6229997
LTR-048,cum.,fr,5138,77.81802,-38.054996
LTR-048,annis.,fr,5139,61.125954,-27.29505
LTR-048,promoturi.,fr,5140,84.459305,-9.937366
