letter_idx,sentence,top_emotion,top_emotion_score
44,"I am now surrounded with subjects of pleasure, and so much charmed with the beauties of Italy, that I should think it a kind of ingratitude not to offer a little praise in return for the diversion I have had here.--I am in the house of Mrs D'Avenant at St Pierre d'Arena, and should be very unjust not to allow her a share of that praise I speak of, since her good humour and good company have very much contributed to render this place agreeable to me.",anger,0.45800450444221497
44,"GENOA is situated in a very fine bay; and being built on a rising hill, extermixed (sic) with gardens, and beautified with the most excellent architecture, gives a very fine prospect off at sea; though it lost much of its beauty in my eyes, having been accustomed to that of Constantinople.",joy,0.7783592343330383
44,"The Genoese were once masters of several islands in the Archipelago, and all that part of Constantinople which is now called Galata.",neutral,0.8756072521209717
44,"Their betraying the Christian cause, by facilitating the taking of Constantinople by the Turk, deserved what has since happened to them, even the loss of all their conquests on that side to those infidels.",anger,0.6069310903549194
44,"They are at present far from rich, and are despised by the French, since their doge was forced by the late king to go in person to Paris, to ask pardon for such a trifle as the arms of France over the house of the envoy, being spattered with dung in the night.",disgust,0.7310129404067993
44,"This, I suppose, was done by some of the Spanish faction, which still makes up the majority here, though they dare not openly declare it.",neutral,0.5155436396598816
44,"The ladies affect the French habit, and are more genteel than those they imitate.",neutral,0.6268215179443359
44,I do not doubt but the custom of Cizisbei's has very much improved their airs.,neutral,0.9416331052780151
44,I know not whether you ever heard of those animals.,neutral,0.7939825057983398
44,"Upon my word, nothing but my own eyes could have convinced me there were any such upon earth.",neutral,0.45744559168815613
44,"The fashion began here, and is now received all over Italy, where the husbands are not such terrible creatures as we represent them.",disgust,0.40631118416786194
44,"There are none among them such brutes, as to pretend to find fault with a custom so well established, and so politically founded, since I am assured, that it was an expedient, first found out by the senate, to put an end to those family hatreds, which tore their state to pieces, and to find employment for those young men who were forced to cut one another's throats, _pour passer le temps_: and it has succeeded so well, that since the institution of Cizisbei, there has been nothing but peace and good humour amongst them.",joy,0.46299269795417786
44,"These are gentlemen who devote themselves to the service of a particular lady (I mean a married one) for the virgins are all invisible, and confined to convents: They are obliged to wait on her to all public places, such as the plays, operas, and assemblies, (which are called here _Conversations_) where they wait behind her chair, take care of her fan and gloves, if she plays, have the privilege of whispers, &c.--When she goes out, they serve her instead of lacquies (sic), gravely trotting by her chair.",disgust,0.3542112112045288
44,"'Tis their business to prepare for her a present against any day of public appearance, not forgetting that of her own name [Footnote: That is, the day of the saint after whom she is called.",neutral,0.722255527973175
44,"]; in short, they are to spend all their time and money in her service, who rewards them accordingly (for opportunity they want none) but the husband is not to have the impudence to suppose this any other than pure Platonic friendship.",neutral,0.5354262590408325
44,"'Tis true, they endeavour to give her a Cizisbei of their own chusing; but when the lady happens not to be of the same taste, as that often happens, she never fails to bring it about to have one of her own fancy.",neutral,0.45741191506385803
44,"In former times, one beauty used to have eight or ten of these humble admirers; but those days of plenty and humility are no more.",neutral,0.9322405457496643
44,"Men grow more scarce and saucy, and every lady is forced to content herself with one at a time.",neutral,0.6909772157669067
44,"You may see in this place the _glorious liberty_ of a republic, or more properly, an aristocracy, the common people being here as arrant slaves as the French; but the old nobles pay little respect to the doge, who is but two years in his office, and whose wife, at that very time, assumes no rank above another noble lady.",neutral,0.6149492263793945
44,"'Tis true, the family of Andrea Doria (that great man, who restored them that liberty they enjoy) have some particular privileges.",neutral,0.8618950247764587
44,"When the senate found it necessary to put a stop to the luxury of dress, forbidding the wearing of jewels and brocades, they left them at liberty to make what expence they pleased.",disgust,0.3944607675075531
44,"I look with great pleasure on the statue of that hero, which is in the court belonging to the house of duke Doria.",joy,0.9489246606826782
44,"This puts me in mind of their palaces, which I can never describe as I ought.--Is it not enough, that I say, they are, most of them, the design of Palladio?",neutral,0.6335330009460449
44,"The street called Strada Nova, is perhaps the most beautiful line of building in the world.",joy,0.45713841915130615
44,"I must particularly mention the vast palaces of Durazzo, those of the two Balbi, joined together by a magnificent colonade (sic), that of the Imperiale at this village of St Pierre d'Arena, and another of the Doria.",joy,0.49690818786621094
44,"The perfection of architecture, and the utmost profusion of rich furniture are to be seen here, disposed with the most elegant taste, and lavish magnificence.",neutral,0.49626773595809937
44,"But I am charmed with nothing so much as the collection of pictures by the pencils of Raphael, Paulo Veronese, Titian, Caracci, Michael Angelo, Guido, and Corregio, which two I mention last as my particular favourites.",joy,0.9718850255012512
44,"I own, I can find no pleasure in objects of horror; and, in my opinion, the more naturally a crucifix is represented, the more disagreeable it is.",fear,0.6710375547409058
44,"These, my beloved painters, shew nature, and shew it in the most charming light.",joy,0.7051173448562622
44,"I was particularly pleased with a Lucretia in the house of Balbi; the expressive beauty of that face and bosom, gives all the passion of pity and adoration, that could be raised in the soul, by the finest artist on that subject.",joy,0.839310348033905
44,"A Cleopatra of the same hand, deserves to be mentioned; and I should say more of her if Lucretia had not first engaged my eyes.--Here are also some inestimable ancient bustos (sic).--The church of St Lawrence is built of black and white marble, where is kept that famous plate of a single emerald, which is not now permitted to be handled, since a plot, which, they say, was discovered, to throw it on the pavement and break it; a childish piece of malice, which they ascribe to the king of Sicily, to be revenged for their refusing to sell it to him.",anger,0.6903500556945801
44,"The church of the annunciation is finely lined with marble; the pillars are of red and white marble; that of St Ambrose has been very much adorned by the Jesuits; but I confess, all the churches appeared so mean to me, after that of Sancta Sophia, I can hardly do them the honour of writing down their names.",disgust,0.6371827125549316
44,"But I hope you will own, I have made good use of my time, in seeing so much, since 'tis not many days that we have been out of the quarantine, from which no body is exempted coming from the Levant.",neutral,0.7023335099220276
44,"Ours, indeed, was very much shortened, and very agreeably passed in Mrs D'Avenant's company, in the village of St Pierre d'Arena, about a mile from Genoa, in a house built by Palladio, so well designed, and so nobly proportioned, 'twas a pleasure to walk in it.",joy,0.8939610719680786
44,"We were visited here only by a few English, in the company of a noble Genoese; commissioned to see we did not touch one another.--I shall stay here some days longer, and could almost wish it were for all my life; but mine, I fear, is not destined to so much tranquillity.",fear,0.8075204491615295
44,"I am, &c. &c.",neutral,0.5534117817878723
45,"I CAME in two days from Genoa, through fine roads, to this place.",neutral,0.6733376383781433
45,"I have already seen what is shewed to strangers in the town, which, indeed, is not worth a very particular description; and I have not respect enough for the holy handkerchief, to speak long of it.",disgust,0.7068762183189392
45,"The churches are handsome, and so is the king's palace; but I have lately seen such perfection of architecture, I did not give much of my attention to these pieces.",neutral,0.7736188173294067
45,"The town itself is fairly built, situated in a fine plain on the banks of the Po.",neutral,0.5388844013214111
45,"At a little distance from it, we saw the palaces of La Venerie, and La Valentin, both very agreeable retreats.",joy,0.6627498269081116
45,"We were lodged in the Piazza Royale, which is one of the noblest squares I ever saw, with a fine portico of white stone quite round it.",neutral,0.6238401532173157
45,"We were immediately visited by the Chevalier ----, whom you knew in England; who, with great civility, begged to introduce us at Court, which is now kept at Rivoli, about a league from Turin.",neutral,0.5933988094329834
45,"I went thither yesterday, and had the honour of waiting on the queen, being presented to her by her first lady of honour.",joy,0.9037211537361145
45,"I found her majesty in a magnificent apartment, with a train of handsome ladies, all dressed in gowns, amongst which it was easy to distinguish the fair princess of Carignan.",joy,0.5176710486412048
45,"The queen entertained me with a world of sweetness and affability, and seemed mistress of a great share of good sense.",joy,0.46933066844940186
45,"She did not forget to put me in mind of her English blood; and added, that she always felt in herself a particular inclination to love the English.",neutral,0.5934957265853882
45,"I returned her civility, by giving her the title of majesty, as often as I could, which, perhaps, she will not have the comfort of hearing many months longer.--The king has a great deal of vivacity in his eyes; and the young prince of Piedmont is a very handsome young man; but the great devotion which this Court is, at present, fallen into, does not permit any of those entertainments proper for his age.",neutral,0.42068028450012207
45,"Processions and masses are all the magnificence in fashion here; and gallantry is so criminal, that the poor Count of ----, who was our acquaintance at London, is very seriously disgraced, for some small overtures he presumed to make to a maid of honour.",disgust,0.914503276348114
45,"I intend to set out tomorrow, and to pass those dreadful Alps, so much talked of.--If I come to the bottom, you shall hear of me.--I am, &c. &c.",fear,0.9833167195320129
46,"I RECEIVED, at my arrival here, both your obliging letters, and also letters from many of my other friends, designed to Constantinople, and sent me from Marseilles hither; our merchant there, knowing we were upon our return.",joy,0.8953842520713806
46,I am surprised to hear my sister has left England.,surprise,0.9847772121429443
46,"I suppose what I wrote to her from Turin will be lost, and where to direct I know not, having no account of her affairs from her own hand.",neutral,0.75616055727005
46,"For my own part, I am confined to my chamber, having kept my bed till yesterday, ever since the 17th, that I came to this town, where I have had so terrible a fever, I believed, for some time, that all my journeys were ended here; and I do not at all wonder, that such fatigues as I have passed, should have such an effect.",surprise,0.534013032913208
46,"The first day's journey from Turin to Novalesse, is through a very fine country, beautifully planted, and enriched by art and nature.",joy,0.9003534913063049
46,"The next day we began to ascend mount Cenis, being carried in little seats of twisted osiers, fixed upon poles, upon mens shoulders; our chaises taken to pieces, and laid upon mules.",disgust,0.4245435297489166
46,"THE prodigious prospect of mountains covered with eternal snow, of clouds hanging far below our feet, and of vast cascades tumbling down the rocks with a confused roaring, would have been entertaining to me, if I had suffered less from the extreme cold that reigns here.",fear,0.8804636597633362
46,"But the misty rains which fall perpetually, penetrated even the thick fur I was wrapped in; and I was half dead with cold, before we got to the foot of the mountain, which was not till two hours after dark.",fear,0.44308891892433167
46,"This hill has a spacious plain on the top of it, and a fine lake there; but the descent is so steep and slippery, 'tis surprising to see these chairmen go so steadily as they do.",surprise,0.9507316946983337
46,"Yet I was not half so much afraid of breaking my neck, as I was of falling sick; and the event has shewed, that I placed my fears right.",fear,0.9843302369117737
46,"THE other mountains are now all passable for a chaise, and very fruitful in vines and pastures: Amongst them is a breed of the finest goats in the world.",neutral,0.6076111197471619
46,"Acquebellet is the last, and soon after we entered Pont Beauvoisin, the frontier town of France, whose bridge parts this kingdom, and the dominions of Savoy.",neutral,0.6630771160125732
46,"The same night we arrived late at this town, where I have had nothing to do, but to take care of my health.",fear,0.4240657687187195
46,"I think myself already out of any danger; and am determined, that the sore throat, which still remains, shall not confine me long.",fear,0.3724791407585144
46,"I am impatient to see the curiosities of this famous city, and more impatient to continue my journey to Paris, from whence I hope to write you a more diverting letter than 'tis possible for me to do now, with a mind weakened by sickness, a head muddled with spleen, from a sorry inn, and a chamber crammed with mortifying objects of apothecaries vials and bottles.--I am, &c. &c.",sadness,0.4407735764980316
47,"I RECEIVED yours here, and should thank you for the pleasure you seem to enjoy from my return; but I can hardly forbear being angry at you for rejoicing at what displeases me so much.",joy,0.6286990642547607
47,You will think this but an odd compliment on my side.,disgust,0.5799179077148438
47,"I'll assure you, 'tis not from insensibility of the joy of seeing my friends; but when I consider, that I must, at the same time, see and hear a thousand disagreeable impertinents; that I must receive and pay visits, make courtesies and assist at tea-tables, where I shall be half killed with questions: and, on the other part, that I am a creature that cannot serve any body, but with insignificant good wishes; and that my presence is not a necessary good to any one member of my native country, I think I might much better have staid where ease and quiet made up the happiness of my indolent life.--I should certainly be melancholy, if I pursued this theme one line farther.",sadness,0.9715617299079895
47,"I will rather fill the remainder of this paper with the inscriptions on the tables of brass, that are placed on each side of the town-house.",neutral,0.8691829442977905
47,I. T A B L E. Maererum.,neutral,0.7205268144607544
47,nostr : : : : : sii : : : : : Equidem.,neutral,0.6731975674629211
47,primam.,neutral,0.8963445425033569
47,omnium.,neutral,0.38895171880722046
47,illum.,neutral,0.7288466095924377
47,cogitationem.,neutral,0.7772014737129211
47,hominum.,disgust,0.7878465056419373
47,quam.,neutral,0.7768208384513855
47,maxime.,neutral,0.8383553624153137
47,primam.,neutral,0.8963445425033569
47,occursuram.,neutral,0.8813661932945251
47,mihi.,neutral,0.6219754815101624
47,provideo.,neutral,0.9223871231079102
47,deprecor.,sadness,0.42357268929481506
47,ne.,sadness,0.32375016808509827
47,quasi.,neutral,0.8025112748146057
47,novam.,neutral,0.6242443323135376
47,istam.,neutral,0.6780553460121155
47,rem.,neutral,0.8280782103538513
47,introduci.,neutral,0.902411699295044
47,exhorreseatis.,neutral,0.9329105019569397
47,sed.,neutral,0.8177875876426697
47,illa.,neutral,0.6935384273529053
47,po.,neutral,0.8170807957649231
47,tius.,neutral,0.7909185886383057
47,cogitetis.,neutral,0.8440173864364624
47,quam.,neutral,0.7768208384513855
47,multa.,neutral,0.8573037981987
47,in.,neutral,0.755123496055603
47,hac.,neutral,0.7560205459594727
47,civitate.,neutral,0.8353623747825623
47,novata.,neutral,0.7230681777000427
47,sint.,neutral,0.8192164897918701
47,et.,neutral,0.6496826410293579
47,quidem.,neutral,0.8603209853172302
47,statim.,neutral,0.6910713315010071
47,ab.,neutral,0.5416558384895325
47,origine.,neutral,0.8266713619232178
47,urbis.,neutral,0.6161759495735168
47,nostrae.,neutral,0.6956409811973572
47,in.,neutral,0.755123496055603
47,quod.,neutral,0.8647899627685547
47,formas.,neutral,0.9217956066131592
47,statusque.,neutral,0.8449158668518066
47,res.,sadness,0.595440685749054
47,p. nostra.,neutral,0.44273415207862854
47,diducta.,neutral,0.41903236508369446
47,sit.,neutral,0.8243716359138489
47,Quondam.,neutral,0.9030579328536987
47,reges.,neutral,0.7114145159721375
47,hanc.,neutral,0.8563147783279419
47,tenuere.,neutral,0.4818069040775299
47,urbem.,neutral,0.8189017176628113
47,ne.,sadness,0.32375016808509827
47,tamen.,neutral,0.9089890122413635
47,domesticis.,neutral,0.7921263575553894
47,successoribus.,neutral,0.8548786640167236
47,eam.,neutral,0.8164157867431641
47,tradere.,neutral,0.741402804851532
47,contigit.,neutral,0.7678983211517334
47,supervenere.,neutral,0.7263912558555603
47,alieni.,neutral,0.6902812123298645
47,et.,neutral,0.6496826410293579
47,quidam.,neutral,0.8618864417076111
47,externi.,neutral,0.7545791268348694
47,ut.,neutral,0.3931296765804291
47,Numa.,neutral,0.4277976453304291
47,Romulo.,neutral,0.9147771596908569
47,successerit.,neutral,0.8802863955497742
47,ex.,neutral,0.8693745136260986
47,Sabinis.,neutral,0.846095085144043
47,veniens.,neutral,0.732341468334198
47,vicinus.,neutral,0.628751277923584
47,quidem.,neutral,0.8603209853172302
47,sed.,neutral,0.8177875876426697
47,tunc.,neutral,0.9549365639686584
47,externus.,neutral,0.858223021030426
47,ut.,neutral,0.3931296765804291
47,Anco.,neutral,0.7995957136154175
47,Marcio.,neutral,0.8773509860038757
47,"Priseus, Tarquinius.",neutral,0.872117817401886
47,propter.,neutral,0.6757965087890625
47,temeratum.,neutral,0.6834543943405151
47,sanguinem.,neutral,0.7184028625488281
47,quod.,neutral,0.8647899627685547
47,patre.,neutral,0.9393772482872009
47,de.,neutral,0.7239819765090942
47,marato.,neutral,0.750901997089386
47,Corinthio.,neutral,0.6478046774864197
47,natus.,neutral,0.7717050313949585
47,eret.,neutral,0.7768813371658325
47,et.,neutral,0.6496826410293579
47,Tarquiniensi.,neutral,0.8109228014945984
47,matre.,neutral,0.715712308883667
47,generosa.,neutral,0.8608550429344177
47,sed.,neutral,0.8177875876426697
47,inopi.,neutral,0.5898810625076294
47,ut.,neutral,0.3931296765804291
47,quae.,neutral,0.8566362857818604
47,tali.,neutral,0.874962568283081
47,marito.,neutral,0.7737813591957092
47,necesse.,neutral,0.5881259441375732
47,habuerit.,neutral,0.6676628589630127
47,succumbere.,neutral,0.7174601554870605
47,cum.,neutral,0.900816798210144
47,domi.,neutral,0.7637189626693726
47,repelleretur.,neutral,0.662178099155426
47,a. gerendis.,neutral,0.6642408967018127
47,honoribus.,neutral,0.6600176095962524
47,postquam.,neutral,0.8298438191413879
47,Romam.,neutral,0.9040319919586182
47,migravit.,neutral,0.8413556814193726
47,regnum.,neutral,0.6646096110343933
47,adeptus.,neutral,0.4923960566520691
47,est.,neutral,0.6752875447273254
47,huie.,neutral,0.6199873089790344
47,quoque.,neutral,0.817581832408905
47,et.,neutral,0.6496826410293579
47,filio.,neutral,0.45046573877334595
47,nepotive.,neutral,0.6743346452713013
47,ejus.,neutral,0.8421838283538818
47,nam.,neutral,0.6884990930557251
47,et.,neutral,0.6496826410293579
47,hoc.,neutral,0.8988348245620728
47,inter.,neutral,0.7767453193664551
47,auctores.,neutral,0.7140430808067322
47,discrepat.,disgust,0.7757766842842102
47,incretus.,neutral,0.48172417283058167
47,Servius.,neutral,0.7143439054489136
47,Tullius.,neutral,0.5856726169586182
47,si.,neutral,0.4077765643596649
47,nostros.,neutral,0.8668169379234314
47,sequimur.,neutral,0.39024731516838074
47,captiva.,neutral,0.5097355842590332
47,natus.,neutral,0.7717050313949585
47,ocresia.,neutral,0.7493042349815369
47,si.,neutral,0.4077765643596649
47,tuscos.,neutral,0.9051941633224487
47,coeli.,neutral,0.8858028650283813
47,quondam.,neutral,0.7627982497215271
47,vivennae.,neutral,0.7744885683059692
47,sodalis.,neutral,0.7479337453842163
47,fidelissimus.,neutral,0.8283054828643799
47,omnisque.,neutral,0.7431424260139465
47,ejus.,neutral,0.8421838283538818
47,casus.,neutral,0.8729977011680603
47,comes.,neutral,0.6153053641319275
47,postquam.,neutral,0.8298438191413879
47,varia.,neutral,0.7214961647987366
47,fortuna.,neutral,0.5102964639663696
47,exactus.,neutral,0.8628405332565308
47,cum.,neutral,0.900816798210144
47,omnibus.,neutral,0.5749548673629761
47,reliquis.,neutral,0.9231417179107666
47,coeliani.,neutral,0.5926305055618286
47,exercitus.,neutral,0.764670193195343
47,Etruria.,neutral,0.6233331561088562
47,excessit.,neutral,0.8751489520072937
47,montem.,neutral,0.7383093237876892
47,Coelium.,neutral,0.9133899211883545
47,occupavit.,neutral,0.8627645373344421
47,et.,neutral,0.6496826410293579
47,a. duce.,neutral,0.47880375385284424
47,suo.,neutral,0.668250560760498
47,Coelio.,neutral,0.8809294104576111
47,ita.,neutral,0.8529184460639954
47,appellitatus.,neutral,0.7535295486450195
47,mutatoque.,neutral,0.6774041056632996
47,nomine.,neutral,0.4290672540664673
47,nam.,neutral,0.6884990930557251
47,tusce.,neutral,0.8764303922653198
47,mastarna.,neutral,0.6539844274520874
47,ei.,neutral,0.529222846031189
47,nomen.,neutral,0.6705964207649231
47,erat.,neutral,0.7522689700126648
47,ita.,neutral,0.8529184460639954
47,appellatus.,neutral,0.6954950094223022
47,est.,neutral,0.6752875447273254
47,ut.,neutral,0.3931296765804291
47,dixi.,neutral,0.7400363683700562
47,et.,neutral,0.6496826410293579
47,regnum.,neutral,0.6646096110343933
47,summa.,neutral,0.8397045135498047
47,cum.,neutral,0.900816798210144
47,reip.,neutral,0.819421112537384
47,utilitate.,anger,0.5766304731369019
47,obtinuit.,neutral,0.7826064229011536
47,diende.,neutral,0.7664072513580322
47,postquam.,neutral,0.8298438191413879
47,Tarquini.,neutral,0.814690887928009
47,Superbi.,neutral,0.9032959938049316
47,mores.,neutral,0.8120867609977722
47,invisi.,neutral,0.5534799695014954
47,civitati.,neutral,0.887193500995636
47,nostrae.,neutral,0.6956409811973572
47,esse.,neutral,0.6305698752403259
47,coeperunt.,neutral,0.7835293412208557
47,qua.,neutral,0.5521380305290222
47,ipsius.,neutral,0.680220365524292
47,qua.,neutral,0.5521380305290222
47,filiorum ejus nempe.,neutral,0.6909149885177612
47,pertaesum.,neutral,0.6006771922111511
47,est.,neutral,0.6752875447273254
47,mentes.,neutral,0.7133166193962097
47,regni.,neutral,0.6084494590759277
47,et.,neutral,0.6496826410293579
47,ad.,sadness,0.5235690474510193
47,consules.,neutral,0.8866389393806458
47,annuos.,neutral,0.7210052609443665
47,magistratus.,neutral,0.7732164263725281
47,administratio.,neutral,0.6989133954048157
47,reip.,neutral,0.819421112537384
47,translata.,neutral,0.9192436933517456
47,est.,neutral,0.6752875447273254
47,Quid.,neutral,0.930773138999939
47,nunc.,neutral,0.8889936208724976
47,commemorem.,neutral,0.6575852036476135
47,"dictaturae, hoc.",neutral,0.7457147240638733
47,ipso.,neutral,0.8603101372718811
47,consulari.,neutral,0.8138607740402222
47,imperium.,neutral,0.5618195533752441
47,valentius.,neutral,0.6191320419311523
47,repertum.,neutral,0.723698616027832
47,apud.,neutral,0.4734135568141937
47,majores.,neutral,0.7999171614646912
47,nostros quo.,neutral,0.7309645414352417
47,in.,neutral,0.755123496055603
47,asperioribus.,neutral,0.84511399269104
47,bellis.,neutral,0.7204957008361816
47,aut.,neutral,0.8124493956565857
47,in.,neutral,0.755123496055603
47,civili.,neutral,0.6571999788284302
47,motu.,neutral,0.8958557844161987
47,difficiliori.,neutral,0.43829458951950073
47,uterentur.,neutral,0.5829622745513916
47,aut.,neutral,0.8124493956565857
47,in.,neutral,0.755123496055603
47,auxilium.,neutral,0.5447747111320496
47,plebis.,neutral,0.7339835166931152
47,creatos.,neutral,0.9009304046630859
47,tribunos.,neutral,0.9068204760551453
47,plebei.,neutral,0.8871588110923767
47,quid.,neutral,0.8675705194473267
47,a. consulibus.,neutral,0.8011937737464905
47,ad.,sadness,0.5235690474510193
47,decemviros.,neutral,0.6684004664421082
47,translatum.,neutral,0.8624518513679504
47,imperium.,neutral,0.5618195533752441
47,solutoque postea decemvirali.,neutral,0.5108147859573364
47,regno.,neutral,0.6118793487548828
47,ad.,sadness,0.5235690474510193
47,consules.,neutral,0.8866389393806458
47,rursus.,neutral,0.6739649772644043
47,reditum.,neutral,0.7366724014282227
47,quid.,neutral,0.8675705194473267
47,im : : : : v ris.,neutral,0.48048219084739685
47,distributum.,neutral,0.5739893913269043
47,"consulare, imperium.",neutral,0.7710949182510376
47,tribunosque.,neutral,0.8921903967857361
47,militum.,neutral,0.5862579345703125
47,consulari.,neutral,0.8138607740402222
47,imperio.,neutral,0.713631272315979
47,appellatus.,neutral,0.6954950094223022
47,qui.,neutral,0.702375590801239
47,seni.,neutral,0.6657995581626892
47,et octoni.,neutral,0.8253166675567627
47,crearentur.,neutral,0.44803285598754883
47,quid.,neutral,0.8675705194473267
47,communicatos.,neutral,0.9312120676040649
47,postremo.,neutral,0.9107432961463928
47,cum.,neutral,0.900816798210144
47,plebe.,neutral,0.8022829294204712
47,honores.,neutral,0.8414613604545593
47,non.,neutral,0.63803631067276
47,imperi.,neutral,0.7127737998962402
47,solum.,neutral,0.7652884125709534
47,sed.,neutral,0.8177875876426697
47,sacerdotorum.,neutral,0.8424410223960876
47,quoque.,neutral,0.817581832408905
47,jamsi.,neutral,0.6349071860313416
47,narrem.,neutral,0.5851035714149475
47,bella.,neutral,0.820977509021759
47,a. quibus.,neutral,0.747870683670044
47,coeperint.,neutral,0.8586888909339905
47,majores.,neutral,0.7999171614646912
47,nostri.,neutral,0.7256699204444885
47,et.,neutral,0.6496826410293579
47,quo.,neutral,0.892868161201477
47,processerimus.,neutral,0.8298874497413635
47,vereor.,neutral,0.49834463000297546
47,ne.,sadness,0.32375016808509827
47,nimio.,neutral,0.7853323817253113
47,insolentior.,neutral,0.6027253866195679
47,esse.,neutral,0.6305698752403259
47,videar.,neutral,0.7237991094589233
47,et.,neutral,0.6496826410293579
47,quaesisse.,neutral,0.9119128584861755
47,jactationem.,neutral,0.9304469227790833
47,gloriae.,disgust,0.7935435175895691
47,prolati.,neutral,0.7725325226783752
47,imperi.,neutral,0.7127737998962402
47,ultra.,disgust,0.4616188406944275
47,oceanum.,neutral,0.6144070029258728
47,sed.,neutral,0.8177875876426697
47,illo.,neutral,0.7479956150054932
47,C. Porius.,neutral,0.800345778465271
47,revertar.,neutral,0.7487859129905701
47,civitatem.,neutral,0.7867311239242554
47,II.,neutral,0.34999191761016846
47,T A B L E. : : : : : : : : : : : : : : : sane : : : : : : : : : : : : : : : : : : : : nova : : : divus : aug : : : no : lus.,joy,0.5609519481658936
47,et.,neutral,0.6496826410293579
47,patruus.,neutral,0.8046637177467346
47,Ti.,neutral,0.8931505084037781
47,Caesar.,neutral,0.5779368877410889
47,omnem.,neutral,0.5198748111724854
47,florem.,neutral,0.5833273530006409
47,ubique.,neutral,0.7354216575622559
47,coloniarum.,neutral,0.6584334373474121
47,ac.,neutral,0.5493223071098328
47,municipiorum.,neutral,0.7860428094863892
47,bonorum.,neutral,0.6844513416290283
47,scilicet.,neutral,0.7118366360664368
47,virorum.,neutral,0.526378333568573
47,et.,neutral,0.6496826410293579
47,locupletium.,neutral,0.7376161813735962
47,in.,neutral,0.755123496055603
47,hac.,neutral,0.7560205459594727
47,curia.,neutral,0.8440653085708618
47,esse.,neutral,0.6305698752403259
47,voluit.,neutral,0.9220843315124512
47,quid.,neutral,0.8675705194473267
47,ergo.,neutral,0.7417383193969727
47,non.,neutral,0.63803631067276
47,italicus.,neutral,0.7488749623298645
47,senator.,neutral,0.7033944129943848
47,"provinciali, potior.",neutral,0.8842784762382507
47,est.,neutral,0.6752875447273254
47,jam.,neutral,0.7234974503517151
47,vobis.,neutral,0.8409686088562012
47,cum.,neutral,0.900816798210144
47,hanc.,neutral,0.8563147783279419
47,partem.,neutral,0.5418294668197632
47,censurae.,neutral,0.42587989568710327
47,meae.,neutral,0.6857045292854309
47,approbare.,neutral,0.529113233089447
47,coepero.,neutral,0.8247862458229065
47,quid.,neutral,0.8675705194473267
47,de.,neutral,0.7239819765090942
47,ca.,neutral,0.6396692395210266
47,re.,neutral,0.6257311701774597
47,sentiam.,neutral,0.9151949286460876
47,rebus.,neutral,0.9160556197166443
47,ostendam.,neutral,0.8578442931175232
47,sed.,neutral,0.8177875876426697
47,ne.,sadness,0.32375016808509827
47,provinciales.,neutral,0.8003708720207214
47,quidem.,neutral,0.8603209853172302
47,si.,neutral,0.4077765643596649
47,modo.,neutral,0.9174404740333557
47,ornare.,neutral,0.7893393635749817
47,curiam.,neutral,0.8837500214576721
47,poterint.,neutral,0.783552348613739
47,rejiciendos.,neutral,0.8176639080047607
47,puto.,neutral,0.7218038439750671
47,Ornatissima.,neutral,0.8021637201309204
47,ecce.,neutral,0.7810842990875244
47,colonia.,neutral,0.8369051218032837
47,valentissimaque.,neutral,0.7218496799468994
47,Riennensium.,neutral,0.8138779997825623
47,quam.,neutral,0.7768208384513855
47,longo.,neutral,0.85676109790802
47,jam.,neutral,0.7234974503517151
47,tempore.,neutral,0.6022900342941284
47,senatores.,neutral,0.8456440567970276
47,huic.,neutral,0.6089974045753479
47,curiae.,neutral,0.4753974676132202
47,consert.,neutral,0.7429527640342712
47,ex.,neutral,0.8693745136260986
47,qua.,neutral,0.5521380305290222
47,colonia.,neutral,0.8369051218032837
47,inter.,neutral,0.7767453193664551
47,paucos.,neutral,0.8801138401031494
47,equestris.,neutral,0.8943156003952026
47,ordinis.,neutral,0.7968985438346863
47,ornamentum.,neutral,0.7209388613700867
47,L. restinum.,neutral,0.8078980445861816
47,familiarissime.,neutral,0.7446487545967102
47,diligo.,neutral,0.778522789478302
47,et.,neutral,0.6496826410293579
47,hodieque.,neutral,0.49086493253707886
47,in.,neutral,0.755123496055603
47,rebus.,neutral,0.9160556197166443
47,meis.,neutral,0.5610010027885437
47,detineo.,neutral,0.8578330874443054
47,cujus.,neutral,0.8639435172080994
47,liberi.,neutral,0.6017709374427795
47,fruantur.,neutral,0.8820298910140991
47,quaeso.,neutral,0.5679630041122437
47,primo.,neutral,0.8816258907318115
47,sacerdotiorum.,neutral,0.8681563138961792
47,gradu.,neutral,0.6506606936454773
47,post.,neutral,0.8443756103515625
47,modo.,neutral,0.9174404740333557
47,cum.,neutral,0.900816798210144
47,annis.,sadness,0.342899352312088
47,promoturi.,neutral,0.896206259727478
47,dignitatis.,neutral,0.7682251334190369
47,suae.,neutral,0.6847653388977051
47,incrementa.,neutral,0.7564370036125183
47,ut.,neutral,0.3931296765804291
47,dirum.,neutral,0.7784919142723083
47,nomen.,neutral,0.6705964207649231
47,latronis.,neutral,0.8341288566589355
47,taceam.,neutral,0.9124743938446045
47,et.,neutral,0.6496826410293579
47,odi.,neutral,0.777657151222229
47,illud.,neutral,0.7552462220191956
47,palestricum.,neutral,0.5184047818183899
47,prodiguum.,neutral,0.6306051015853882
47,quod.,neutral,0.8647899627685547
47,ante.,neutral,0.6471206545829773
47,in.,neutral,0.755123496055603
47,domum.,neutral,0.6373493075370789
